[E 250307 10:15:41 smartConnect:259] Error occurred while making a GET request to https://apiconnect.angelone.in/rest/secure/angelbroking/portfolio/v1/getAllHolding. Error: Invalid Token. URL: https://apiconnect.angelone.in/rest/secure/angelbroking/portfolio/v1/getAllHolding, Headers: {'Content-type': 'application/json', 'X-ClientLocalIP': '127.0.0.1', 'X-ClientPublicIP': '106.193.147.98', 'X-MACAddress': '6a:e0:7a:cc:09:b3', 'Accept': 'application/json', 'X-PrivateKey': '8mCgbjiE', 'X-UserType': 'USER', 'X-SourceID': 'WEB'}, Request: {}, Response: {'success': False, 'message': 'Invalid Token', 'errorCode': 'AG8001', 'data': ''}
[E 250307 10:20:43 smartConnect:259] Error occurred while making a GET request to https://apiconnect.angelone.in/rest/secure/angelbroking/portfolio/v1/getAllHolding. Error: Invalid Token. URL: https://apiconnect.angelone.in/rest/secure/angelbroking/portfolio/v1/getAllHolding, Headers: {'Content-type': 'application/json', 'X-ClientLocalIP': '127.0.0.1', 'X-ClientPublicIP': '106.193.147.98', 'X-MACAddress': '6a:e0:7a:cc:09:b3', 'Accept': 'application/json', 'X-PrivateKey': '8mCgbjiE', 'X-UserType': 'USER', 'X-SourceID': 'WEB'}, Request: {}, Response: {'success': False, 'message': 'Invalid Token', 'errorCode': 'AG8001', 'data': ''}
[E 250307 10:20:45 smartConnect:259] Error occurred while making a GET request to https://apiconnect.angelone.in/rest/secure/angelbroking/portfolio/v1/getAllHolding. Error: Invalid Token. URL: https://apiconnect.angelone.in/rest/secure/angelbroking/portfolio/v1/getAllHolding, Headers: {'Content-type': 'application/json', 'X-ClientLocalIP': '127.0.0.1', 'X-ClientPublicIP': '106.193.147.98', 'X-MACAddress': '6a:e0:7a:cc:09:b3', 'Accept': 'application/json', 'X-PrivateKey': '8mCgbjiE', 'X-UserType': 'USER', 'X-SourceID': 'WEB'}, Request: {}, Response: {'success': False, 'message': 'Invalid Token', 'errorCode': 'AG8001', 'data': ''}
[E 250307 10:20:47 smartConnect:259] Error occurred while making a GET request to https://apiconnect.angelone.in/rest/secure/angelbroking/portfolio/v1/getAllHolding. Error: Invalid Token. URL: https://apiconnect.angelone.in/rest/secure/angelbroking/portfolio/v1/getAllHolding, Headers: {'Content-type': 'application/json', 'X-ClientLocalIP': '127.0.0.1', 'X-ClientPublicIP': '106.193.147.98', 'X-MACAddress': '6a:e0:7a:cc:09:b3', 'Accept': 'application/json', 'X-PrivateKey': '8mCgbjiE', 'X-UserType': 'USER', 'X-SourceID': 'WEB'}, Request: {}, Response: {'success': False, 'message': 'Invalid Token', 'errorCode': 'AG8001', 'data': ''}
[E 250307 10:20:49 smartConnect:259] Error occurred while making a GET request to https://apiconnect.angelone.in/rest/secure/angelbroking/portfolio/v1/getAllHolding. Error: Invalid Token. URL: https://apiconnect.angelone.in/rest/secure/angelbroking/portfolio/v1/getAllHolding, Headers: {'Content-type': 'application/json', 'X-ClientLocalIP': '127.0.0.1', 'X-ClientPublicIP': '106.193.147.98', 'X-MACAddress': '6a:e0:7a:cc:09:b3', 'Accept': 'application/json', 'X-PrivateKey': '8mCgbjiE', 'X-UserType': 'USER', 'X-SourceID': 'WEB'}, Request: {}, Response: {'success': False, 'message': 'Invalid Token', 'errorCode': 'AG8001', 'data': ''}
[E 250307 10:20:51 smartConnect:259] Error occurred while making a GET request to https://apiconnect.angelone.in/rest/secure/angelbroking/portfolio/v1/getAllHolding. Error: Invalid Token. URL: https://apiconnect.angelone.in/rest/secure/angelbroking/portfolio/v1/getAllHolding, Headers: {'Content-type': 'application/json', 'X-ClientLocalIP': '127.0.0.1', 'X-ClientPublicIP': '106.193.147.98', 'X-MACAddress': '6a:e0:7a:cc:09:b3', 'Accept': 'application/json', 'X-PrivateKey': '8mCgbjiE', 'X-UserType': 'USER', 'X-SourceID': 'WEB'}, Request: {}, Response: {'success': False, 'message': 'Invalid Token', 'errorCode': 'AG8001', 'data': ''}
[E 250307 10:20:53 smartConnect:259] Error occurred while making a GET request to https://apiconnect.angelone.in/rest/secure/angelbroking/portfolio/v1/getAllHolding. Error: Invalid Token. URL: https://apiconnect.angelone.in/rest/secure/angelbroking/portfolio/v1/getAllHolding, Headers: {'Content-type': 'application/json', 'X-ClientLocalIP': '127.0.0.1', 'X-ClientPublicIP': '106.193.147.98', 'X-MACAddress': '6a:e0:7a:cc:09:b3', 'Accept': 'application/json', 'X-PrivateKey': '8mCgbjiE', 'X-UserType': 'USER', 'X-SourceID': 'WEB'}, Request: {}, Response: {'success': False, 'message': 'Invalid Token', 'errorCode': 'AG8001', 'data': ''}
[E 250307 10:20:55 smartConnect:259] Error occurred while making a GET request to https://apiconnect.angelone.in/rest/secure/angelbroking/portfolio/v1/getAllHolding. Error: Invalid Token. URL: https://apiconnect.angelone.in/rest/secure/angelbroking/portfolio/v1/getAllHolding, Headers: {'Content-type': 'application/json', 'X-ClientLocalIP': '127.0.0.1', 'X-ClientPublicIP': '106.193.147.98', 'X-MACAddress': '6a:e0:7a:cc:09:b3', 'Accept': 'application/json', 'X-PrivateKey': '8mCgbjiE', 'X-UserType': 'USER', 'X-SourceID': 'WEB'}, Request: {}, Response: {'success': False, 'message': 'Invalid Token', 'errorCode': 'AG8001', 'data': ''}
[E 250307 10:20:57 smartConnect:259] Error occurred while making a GET request to https://apiconnect.angelone.in/rest/secure/angelbroking/portfolio/v1/getAllHolding. Error: Invalid Token. URL: https://apiconnect.angelone.in/rest/secure/angelbroking/portfolio/v1/getAllHolding, Headers: {'Content-type': 'application/json', 'X-ClientLocalIP': '127.0.0.1', 'X-ClientPublicIP': '106.193.147.98', 'X-MACAddress': '6a:e0:7a:cc:09:b3', 'Accept': 'application/json', 'X-PrivateKey': '8mCgbjiE', 'X-UserType': 'USER', 'X-SourceID': 'WEB'}, Request: {}, Response: {'success': False, 'message': 'Invalid Token', 'errorCode': 'AG8001', 'data': ''}
[E 250307 10:21:00 smartConnect:259] Error occurred while making a GET request to https://apiconnect.angelone.in/rest/secure/angelbroking/user/v1/getRMS. Error: Invalid Token. URL: https://apiconnect.angelone.in/rest/secure/angelbroking/user/v1/getRMS, Headers: {'Content-type': 'application/json', 'X-ClientLocalIP': '127.0.0.1', 'X-ClientPublicIP': '106.193.147.98', 'X-MACAddress': '6a:e0:7a:cc:09:b3', 'Accept': 'application/json', 'X-PrivateKey': '8mCgbjiE', 'X-UserType': 'USER', 'X-SourceID': 'WEB'}, Request: {}, Response: {'success': False, 'message': 'Invalid Token', 'errorCode': 'AG8001', 'data': ''}
[E 250307 10:21:00 smartConnect:259] Error occurred while making a GET request to https://apiconnect.angelone.in/rest/secure/angelbroking/user/v1/getRMS. Error: Invalid Token. URL: https://apiconnect.angelone.in/rest/secure/angelbroking/user/v1/getRMS, Headers: {'Content-type': 'application/json', 'X-ClientLocalIP': '127.0.0.1', 'X-ClientPublicIP': '106.193.147.98', 'X-MACAddress': '6a:e0:7a:cc:09:b3', 'Accept': 'application/json', 'X-PrivateKey': '8mCgbjiE', 'X-UserType': 'USER', 'X-SourceID': 'WEB'}, Request: {}, Response: {'success': False, 'message': 'Invalid Token', 'errorCode': 'AG8001', 'data': ''}
[E 250307 10:21:01 smartConnect:259] Error occurred while making a GET request to https://apiconnect.angelone.in/rest/secure/angelbroking/user/v1/getRMS. Error: Invalid Token. URL: https://apiconnect.angelone.in/rest/secure/angelbroking/user/v1/getRMS, Headers: {'Content-type': 'application/json', 'X-ClientLocalIP': '127.0.0.1', 'X-ClientPublicIP': '106.193.147.98', 'X-MACAddress': '6a:e0:7a:cc:09:b3', 'Accept': 'application/json', 'X-PrivateKey': '8mCgbjiE', 'X-UserType': 'USER', 'X-SourceID': 'WEB'}, Request: {}, Response: {'success': False, 'message': 'Invalid Token', 'errorCode': 'AG8001', 'data': ''}
[E 250307 10:21:01 smartConnect:259] Error occurred while making a GET request to https://apiconnect.angelone.in/rest/secure/angelbroking/user/v1/getRMS. Error: Invalid Token. URL: https://apiconnect.angelone.in/rest/secure/angelbroking/user/v1/getRMS, Headers: {'Content-type': 'application/json', 'X-ClientLocalIP': '127.0.0.1', 'X-ClientPublicIP': '106.193.147.98', 'X-MACAddress': '6a:e0:7a:cc:09:b3', 'Accept': 'application/json', 'X-PrivateKey': '8mCgbjiE', 'X-UserType': 'USER', 'X-SourceID': 'WEB'}, Request: {}, Response: {'success': False, 'message': 'Invalid Token', 'errorCode': 'AG8001', 'data': ''}
[E 250307 10:21:03 smartConnect:259] Error occurred while making a GET request to https://apiconnect.angelone.in/rest/secure/angelbroking/user/v1/getRMS. Error: Invalid Token. URL: https://apiconnect.angelone.in/rest/secure/angelbroking/user/v1/getRMS, Headers: {'Content-type': 'application/json', 'X-ClientLocalIP': '127.0.0.1', 'X-ClientPublicIP': '106.193.147.98', 'X-MACAddress': '6a:e0:7a:cc:09:b3', 'Accept': 'application/json', 'X-PrivateKey': '8mCgbjiE', 'X-UserType': 'USER', 'X-SourceID': 'WEB'}, Request: {}, Response: {'success': False, 'message': 'Invalid Token', 'errorCode': 'AG8001', 'data': ''}
[E 250307 10:21:03 smartConnect:259] Error occurred while making a GET request to https://apiconnect.angelone.in/rest/secure/angelbroking/user/v1/getRMS. Error: Invalid Token. URL: https://apiconnect.angelone.in/rest/secure/angelbroking/user/v1/getRMS, Headers: {'Content-type': 'application/json', 'X-ClientLocalIP': '127.0.0.1', 'X-ClientPublicIP': '106.193.147.98', 'X-MACAddress': '6a:e0:7a:cc:09:b3', 'Accept': 'application/json', 'X-PrivateKey': '8mCgbjiE', 'X-UserType': 'USER', 'X-SourceID': 'WEB'}, Request: {}, Response: {'success': False, 'message': 'Invalid Token', 'errorCode': 'AG8001', 'data': ''}
[E 250307 10:21:05 smartConnect:259] Error occurred while making a GET request to https://apiconnect.angelone.in/rest/secure/angelbroking/user/v1/getRMS. Error: Invalid Token. URL: https://apiconnect.angelone.in/rest/secure/angelbroking/user/v1/getRMS, Headers: {'Content-type': 'application/json', 'X-ClientLocalIP': '127.0.0.1', 'X-ClientPublicIP': '106.193.147.98', 'X-MACAddress': '6a:e0:7a:cc:09:b3', 'Accept': 'application/json', 'X-PrivateKey': '8mCgbjiE', 'X-UserType': 'USER', 'X-SourceID': 'WEB'}, Request: {}, Response: {'success': False, 'message': 'Invalid Token', 'errorCode': 'AG8001', 'data': ''}
[E 250307 10:21:06 smartConnect:259] Error occurred while making a GET request to https://apiconnect.angelone.in/rest/secure/angelbroking/user/v1/getRMS. Error: Invalid Token. URL: https://apiconnect.angelone.in/rest/secure/angelbroking/user/v1/getRMS, Headers: {'Content-type': 'application/json', 'X-ClientLocalIP': '127.0.0.1', 'X-ClientPublicIP': '106.193.147.98', 'X-MACAddress': '6a:e0:7a:cc:09:b3', 'Accept': 'application/json', 'X-PrivateKey': '8mCgbjiE', 'X-UserType': 'USER', 'X-SourceID': 'WEB'}, Request: {}, Response: {'success': False, 'message': 'Invalid Token', 'errorCode': 'AG8001', 'data': ''}
[E 250307 10:21:07 smartConnect:259] Error occurred while making a GET request to https://apiconnect.angelone.in/rest/secure/angelbroking/user/v1/getRMS. Error: Invalid Token. URL: https://apiconnect.angelone.in/rest/secure/angelbroking/user/v1/getRMS, Headers: {'Content-type': 'application/json', 'X-ClientLocalIP': '127.0.0.1', 'X-ClientPublicIP': '106.193.147.98', 'X-MACAddress': '6a:e0:7a:cc:09:b3', 'Accept': 'application/json', 'X-PrivateKey': '8mCgbjiE', 'X-UserType': 'USER', 'X-SourceID': 'WEB'}, Request: {}, Response: {'success': False, 'message': 'Invalid Token', 'errorCode': 'AG8001', 'data': ''}
[E 250307 10:21:07 smartConnect:259] Error occurred while making a GET request to https://apiconnect.angelone.in/rest/secure/angelbroking/user/v1/getRMS. Error: Invalid Token. URL: https://apiconnect.angelone.in/rest/secure/angelbroking/user/v1/getRMS, Headers: {'Content-type': 'application/json', 'X-ClientLocalIP': '127.0.0.1', 'X-ClientPublicIP': '106.193.147.98', 'X-MACAddress': '6a:e0:7a:cc:09:b3', 'Accept': 'application/json', 'X-PrivateKey': '8mCgbjiE', 'X-UserType': 'USER', 'X-SourceID': 'WEB'}, Request: {}, Response: {'success': False, 'message': 'Invalid Token', 'errorCode': 'AG8001', 'data': ''}
[E 250307 10:21:08 smartConnect:259] Error occurred while making a GET request to https://apiconnect.angelone.in/rest/secure/angelbroking/user/v1/getRMS. Error: Invalid Token. URL: https://apiconnect.angelone.in/rest/secure/angelbroking/user/v1/getRMS, Headers: {'Content-type': 'application/json', 'X-ClientLocalIP': '127.0.0.1', 'X-ClientPublicIP': '106.193.147.98', 'X-MACAddress': '6a:e0:7a:cc:09:b3', 'Accept': 'application/json', 'X-PrivateKey': '8mCgbjiE', 'X-UserType': 'USER', 'X-SourceID': 'WEB'}, Request: {}, Response: {'success': False, 'message': 'Invalid Token', 'errorCode': 'AG8001', 'data': ''}
[E 250307 10:21:08 smartConnect:259] Error occurred while making a GET request to https://apiconnect.angelone.in/rest/secure/angelbroking/user/v1/getRMS. Error: Invalid Token. URL: https://apiconnect.angelone.in/rest/secure/angelbroking/user/v1/getRMS, Headers: {'Content-type': 'application/json', 'X-ClientLocalIP': '127.0.0.1', 'X-ClientPublicIP': '106.193.147.98', 'X-MACAddress': '6a:e0:7a:cc:09:b3', 'Accept': 'application/json', 'X-PrivateKey': '8mCgbjiE', 'X-UserType': 'USER', 'X-SourceID': 'WEB'}, Request: {}, Response: {'success': False, 'message': 'Invalid Token', 'errorCode': 'AG8001', 'data': ''}
[E 250307 10:21:08 smartConnect:259] Error occurred while making a GET request to https://apiconnect.angelone.in/rest/secure/angelbroking/user/v1/getRMS. Error: Invalid Token. URL: https://apiconnect.angelone.in/rest/secure/angelbroking/user/v1/getRMS, Headers: {'Content-type': 'application/json', 'X-ClientLocalIP': '127.0.0.1', 'X-ClientPublicIP': '106.193.147.98', 'X-MACAddress': '6a:e0:7a:cc:09:b3', 'Accept': 'application/json', 'X-PrivateKey': '8mCgbjiE', 'X-UserType': 'USER', 'X-SourceID': 'WEB'}, Request: {}, Response: {'success': False, 'message': 'Invalid Token', 'errorCode': 'AG8001', 'data': ''}
[E 250307 10:21:08 smartConnect:259] Error occurred while making a GET request to https://apiconnect.angelone.in/rest/secure/angelbroking/user/v1/getRMS. Error: Invalid Token. URL: https://apiconnect.angelone.in/rest/secure/angelbroking/user/v1/getRMS, Headers: {'Content-type': 'application/json', 'X-ClientLocalIP': '127.0.0.1', 'X-ClientPublicIP': '106.193.147.98', 'X-MACAddress': '6a:e0:7a:cc:09:b3', 'Accept': 'application/json', 'X-PrivateKey': '8mCgbjiE', 'X-UserType': 'USER', 'X-SourceID': 'WEB'}, Request: {}, Response: {'success': False, 'message': 'Invalid Token', 'errorCode': 'AG8001', 'data': ''}
[E 250307 10:21:10 smartConnect:259] Error occurred while making a GET request to https://apiconnect.angelone.in/rest/secure/angelbroking/user/v1/getRMS. Error: Invalid Token. URL: https://apiconnect.angelone.in/rest/secure/angelbroking/user/v1/getRMS, Headers: {'Content-type': 'application/json', 'X-ClientLocalIP': '127.0.0.1', 'X-ClientPublicIP': '106.193.147.98', 'X-MACAddress': '6a:e0:7a:cc:09:b3', 'Accept': 'application/json', 'X-PrivateKey': '8mCgbjiE', 'X-UserType': 'USER', 'X-SourceID': 'WEB'}, Request: {}, Response: {'success': False, 'message': 'Invalid Token', 'errorCode': 'AG8001', 'data': ''}
[E 250307 10:21:10 smartConnect:259] Error occurred while making a GET request to https://apiconnect.angelone.in/rest/secure/angelbroking/user/v1/getRMS. Error: Invalid Token. URL: https://apiconnect.angelone.in/rest/secure/angelbroking/user/v1/getRMS, Headers: {'Content-type': 'application/json', 'X-ClientLocalIP': '127.0.0.1', 'X-ClientPublicIP': '106.193.147.98', 'X-MACAddress': '6a:e0:7a:cc:09:b3', 'Accept': 'application/json', 'X-PrivateKey': '8mCgbjiE', 'X-UserType': 'USER', 'X-SourceID': 'WEB'}, Request: {}, Response: {'success': False, 'message': 'Invalid Token', 'errorCode': 'AG8001', 'data': ''}
[E 250307 10:21:12 smartConnect:259] Error occurred while making a GET request to https://apiconnect.angelone.in/rest/secure/angelbroking/user/v1/getRMS. Error: Invalid Token. URL: https://apiconnect.angelone.in/rest/secure/angelbroking/user/v1/getRMS, Headers: {'Content-type': 'application/json', 'X-ClientLocalIP': '127.0.0.1', 'X-ClientPublicIP': '106.193.147.98', 'X-MACAddress': '6a:e0:7a:cc:09:b3', 'Accept': 'application/json', 'X-PrivateKey': '8mCgbjiE', 'X-UserType': 'USER', 'X-SourceID': 'WEB'}, Request: {}, Response: {'success': False, 'message': 'Invalid Token', 'errorCode': 'AG8001', 'data': ''}
[E 250307 10:21:12 smartConnect:259] Error occurred while making a GET request to https://apiconnect.angelone.in/rest/secure/angelbroking/user/v1/getRMS. Error: Invalid Token. URL: https://apiconnect.angelone.in/rest/secure/angelbroking/user/v1/getRMS, Headers: {'Content-type': 'application/json', 'X-ClientLocalIP': '127.0.0.1', 'X-ClientPublicIP': '106.193.147.98', 'X-MACAddress': '6a:e0:7a:cc:09:b3', 'Accept': 'application/json', 'X-PrivateKey': '8mCgbjiE', 'X-UserType': 'USER', 'X-SourceID': 'WEB'}, Request: {}, Response: {'success': False, 'message': 'Invalid Token', 'errorCode': 'AG8001', 'data': ''}
[E 250307 10:21:14 smartConnect:259] Error occurred while making a GET request to https://apiconnect.angelone.in/rest/secure/angelbroking/user/v1/getRMS. Error: Invalid Token. URL: https://apiconnect.angelone.in/rest/secure/angelbroking/user/v1/getRMS, Headers: {'Content-type': 'application/json', 'X-ClientLocalIP': '127.0.0.1', 'X-ClientPublicIP': '106.193.147.98', 'X-MACAddress': '6a:e0:7a:cc:09:b3', 'Accept': 'application/json', 'X-PrivateKey': '8mCgbjiE', 'X-UserType': 'USER', 'X-SourceID': 'WEB'}, Request: {}, Response: {'success': False, 'message': 'Invalid Token', 'errorCode': 'AG8001', 'data': ''}
[E 250307 10:21:14 smartConnect:259] Error occurred while making a GET request to https://apiconnect.angelone.in/rest/secure/angelbroking/user/v1/getRMS. Error: Invalid Token. URL: https://apiconnect.angelone.in/rest/secure/angelbroking/user/v1/getRMS, Headers: {'Content-type': 'application/json', 'X-ClientLocalIP': '127.0.0.1', 'X-ClientPublicIP': '106.193.147.98', 'X-MACAddress': '6a:e0:7a:cc:09:b3', 'Accept': 'application/json', 'X-PrivateKey': '8mCgbjiE', 'X-UserType': 'USER', 'X-SourceID': 'WEB'}, Request: {}, Response: {'success': False, 'message': 'Invalid Token', 'errorCode': 'AG8001', 'data': ''}
[E 250307 10:21:16 smartConnect:259] Error occurred while making a GET request to https://apiconnect.angelone.in/rest/secure/angelbroking/user/v1/getRMS. Error: Invalid Token. URL: https://apiconnect.angelone.in/rest/secure/angelbroking/user/v1/getRMS, Headers: {'Content-type': 'application/json', 'X-ClientLocalIP': '127.0.0.1', 'X-ClientPublicIP': '106.193.147.98', 'X-MACAddress': '6a:e0:7a:cc:09:b3', 'Accept': 'application/json', 'X-PrivateKey': '8mCgbjiE', 'X-UserType': 'USER', 'X-SourceID': 'WEB'}, Request: {}, Response: {'success': False, 'message': 'Invalid Token', 'errorCode': 'AG8001', 'data': ''}
[E 250307 10:21:16 smartConnect:259] Error occurred while making a GET request to https://apiconnect.angelone.in/rest/secure/angelbroking/user/v1/getRMS. Error: Invalid Token. URL: https://apiconnect.angelone.in/rest/secure/angelbroking/user/v1/getRMS, Headers: {'Content-type': 'application/json', 'X-ClientLocalIP': '127.0.0.1', 'X-ClientPublicIP': '106.193.147.98', 'X-MACAddress': '6a:e0:7a:cc:09:b3', 'Accept': 'application/json', 'X-PrivateKey': '8mCgbjiE', 'X-UserType': 'USER', 'X-SourceID': 'WEB'}, Request: {}, Response: {'success': False, 'message': 'Invalid Token', 'errorCode': 'AG8001', 'data': ''}
[E 250307 10:21:18 smartConnect:259] Error occurred while making a GET request to https://apiconnect.angelone.in/rest/secure/angelbroking/user/v1/getRMS. Error: Invalid Token. URL: https://apiconnect.angelone.in/rest/secure/angelbroking/user/v1/getRMS, Headers: {'Content-type': 'application/json', 'X-ClientLocalIP': '127.0.0.1', 'X-ClientPublicIP': '106.193.147.98', 'X-MACAddress': '6a:e0:7a:cc:09:b3', 'Accept': 'application/json', 'X-PrivateKey': '8mCgbjiE', 'X-UserType': 'USER', 'X-SourceID': 'WEB'}, Request: {}, Response: {'success': False, 'message': 'Invalid Token', 'errorCode': 'AG8001', 'data': ''}
